subjid,community,screen,touchscreen,household,children,younger_children,clickscaledx,clickscaledy,targetx,targety,targetwidth,targetheight,targetcenterx,targetcentery,clickdistfromtargetcenterx,clickdistfromtargetcentery,clickdistfromtargetbboxy,trialnr,agent,trialtype,targetposition,eyeradius,eyecenterleftx,eyecenterlefty,pupilfinalleftx,pupilfinallefty,eyecenterrightx,eyecenterrighty,pupilfinalrightx,pupilfinalrighty,targetcentralityx,centralitybias,agecentered
htn6UyYs,leipzig,NA,NA,NA,NA,NA,1474.6666259765625,78.66668701171875,109.71657515277093,233.34295654296875,160.00592041015625,213.34295654296875,189.71953535784905,126.67147827148438,1284.9470906187134,-48.004791259765625,-0,14,female10,test,1,27.99,900.25,850.16,890.4894073922127,840.2214019125008,1020.49,849.61,1009.9816616351657,840.4656178552054,770.280464642151,1284.9470906187134,2.3162217659137583
htn6UyYs,leipzig,NA,NA,NA,NA,NA,1472,114.66668701171875,1007.8519535416222,233.34295654296875,160.00592041015625,213.34295654296875,1087.8549137467003,126.67147827148438,384.1450862532997,-12.004791259765625,-0,15,male03,test,6,27.99,901.32,844.52,904.823399988983,831.0377491301697,1021.56,843.97,1022.8419892751089,830.0991167008542,127.85491374670028,-384.1450862532997,2.3162217659137583
htn6UyYs,leipzig,NA,NA,NA,NA,NA,1401.3333740234375,106.66668701171875,1141.4652387308495,233.34295654296875,160.00592041015625,213.34295654296875,1221.4681989359276,126.67147827148438,179.8651750875099,-20.004791259765625,-0,16,female05,test,7,26.05,907.95,818.04,913.3065407764917,806.2277872136588,1014.33,817.53,1018.0549328655023,805.1064024877187,261.4681989359276,-179.8651750875099,2.3162217659137583
htn6UyYs,leipzig,NA,NA,NA,NA,NA,1500,161.33331298828125,1335.435227152548,233.34295654296875,160.00592041015625,213.34295654296875,1415.438187357626,126.67147827148438,84.56181264237398,34.661834716796875,-0,17,female07,test,8,27.68,903.2,828.9,911.3208266462101,817.76713987413,1016.23,828.36,1023.0441781258462,816.382714144296,455.438187357626,-84.56181264237398,2.3162217659137583
htn6UyYs,leipzig,NA,NA,NA,NA,NA,780,128,329.5603519995444,233.34295654296875,160.00592041015625,213.34295654296875,409.56331220462255,126.67147827148438,370.43668779537745,1.328521728515625,-0,18,male09,test,2,27.47,903.71,844.85,895.9613034458475,833.5882682631914,1021.69,844.31,1012.8187049057677,833.9095661940974,550.4366877953775,370.43668779537745,2.3162217659137583
htn6UyYs,leipzig,NA,NA,NA,NA,NA,842.66668701171875,150.66668701171875,622.7839285577282,233.34295654296875,160.00592041015625,213.34295654296875,702.7868887628064,126.67147827148438,139.87979824891238,23.995208740234375,-0,19,male11,test,4,27.99,899.32,849.27,895.6641113926902,835.8282970390269,1019.56,848.72,1013.9635935658963,835.9636237502787,257.21311123719363,139.87979824891238,2.3162217659137583
LxXdix8q,leipzig,NA,NA,NA,NA,NA,1314.6666259765625,76,1137.500854989332,233.34295654296875,160.00592041015625,213.34295654296875,1217.5038151944102,126.67147827148438,97.16281078215229,-50.671478271484375,-0,5,male03,test,7,27.99,901.32,844.52,906.9350652810009,831.7718259389803,1021.56,843.97,1025.2307516535168,830.5323483339466,257.5038151944102,-97.16281078215229,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,962.66668701171875,65.33331298828125,841.637035409386,233.34295654296875,160.00592041015625,213.34295654296875,921.6399956144642,126.67147827148438,41.02669139725458,-61.338165283203125,-0,6,female07,test,5,27.68,903.2,828.9,903.5617277977098,815.124748532231,1016.23,828.36,1014.3890604639365,814.703523821112,38.36000438553583,41.02669139725458,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,992,30.6666259765625,910.0117721821953,233.34295654296875,160.00592041015625,213.34295654296875,990.0147323872734,126.67147827148438,1.9852676127266022,-96.004852294921875,-0,7,female08,test,6,27.99,900.6,831.91,902.3521098319067,818.0906291338215,1014.91,831.35,1014.4181801793446,817.4286849305026,30.014732387273398,-1.9852676127266022,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,620,52,76.02605090306767,233.34295654296875,160.00592041015625,213.34295654296875,156.0290111081458,126.67147827148438,463.9709888918542,-74.671478271484375,-0,8,male09,test,1,27.47,903.71,844.85,893.8513020945165,835.3803128030285,1021.69,844.31,1011.1660546673902,835.5855817021235,803.9709888918542,463.9709888918542,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,764,44,654.8102304245288,233.34295654296875,160.00592041015625,213.34295654296875,734.8131906296069,126.67147827148438,29.18680937039312,-82.671478271484375,-0,9,female10,test,4,27.99,900.25,850.16,897.144837495071,836.5804983221838,1020.49,849.61,1015.3706209124499,836.6548134803875,225.18680937039312,29.18680937039312,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,1549.3333740234375,152,1612.0475482783104,233.34295654296875,160.00592041015625,213.34295654296875,1692.0505084833885,126.67147827148438,-142.717134459951,25.328521728515625,-0,10,male06,test,10,27.99,899.23,850.35,909.5184021101933,840.9588508680283,1019.47,849.8,1028.957042983201,839.5999551258383,732.0505084833885,142.717134459951,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,1472,112,1360.5914064277624,233.34295654296875,160.00592041015625,213.34295654296875,1440.5943666328405,126.67147827148438,31.405633367159453,-14.671478271484375,-0,11,female05,test,8,26.05,907.95,818.04,915.8656249185927,807.765576310662,1014.33,817.53,1021.1405258469351,806.4919912263038,480.59436663284055,-31.405633367159453,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,1421.3333740234375,134.66668701171875,1508.5807485964158,233.34295654296875,160.00592041015625,213.34295654296875,1588.583708801494,126.67147827148438,-167.2503347780564,7.995208740234375,-0,12,male11,test,9,27.99,899.32,849.27,908.9347542868011,839.1902480187069,1019.56,848.72,1028.182170833692,837.7791101772002,628.5837088014939,167.2503347780564,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,717.33331298828125,121.33331298828125,345.2124413301442,233.34295654296875,160.00592041015625,213.34295654296875,425.2154015352223,126.67147827148438,292.1179114530589,-5.338165283203125,-0,13,female08,test,2,27.99,900.6,831.91,892.8138742453267,820.3591928536364,1014.91,831.35,1005.97021850573,820.6670600097766,534.7845984647777,292.1179114530589,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,990.66668701171875,26.6666259765625,841.637035409386,233.34295654296875,160.00592041015625,213.34295654296875,921.6399956144642,126.67147827148438,69.02669139725458,-100.00485229492188,-0,14,male03,test,5,27.99,901.32,844.52,901.7141558629482,830.5955775288348,1021.56,843.97,1019.6381020325225,830.1732174691915,38.36000438553583,69.02669139725458,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,1333.3333740234375,93.33331298828125,1360.5914064277624,233.34295654296875,160.00592041015625,213.34295654296875,1440.5943666328405,126.67147827148438,-107.26099260940305,-33.338165283203125,-0,15,male09,test,8,27.47,903.71,844.85,911.8949200002987,833.9012108163122,1021.69,844.31,1028.5813766910828,832.5041613046074,480.59436663284055,107.26099260940305,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,1556,104,1612.0475482783104,233.34295654296875,160.00592041015625,213.34295654296875,1692.0505084833885,126.67147827148438,-136.0505084833885,-22.671478271484375,-0,16,female07,test,10,27.68,903.2,828.9,913.492636998699,819.7375754511706,1016.23,828.36,1025.7892664115425,818.4348387583311,732.0505084833885,136.0505084833885,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,1172,108,1137.500854989332,233.34295654296875,160.00592041015625,213.34295654296875,1217.5038151944102,126.67147827148438,-45.50381519441021,-18.671478271484375,-0,17,male11,test,7,27.99,899.32,849.27,904.9337030726846,836.5212260271123,1019.56,848.72,1023.2429122139856,835.285676138189,257.5038151944102,45.50381519441021,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,668,92,345.2124413301442,233.34295654296875,160.00592041015625,213.34295654296875,425.2154015352223,126.67147827148438,242.78459846477767,-34.671478271484375,-0,18,female05,test,2,26.05,907.95,818.04,900.524827634209,807.4057292051525,1014.33,817.53,1005.9143788395988,807.6609463227473,534.7845984647777,242.78459846477767,3.723477070499658
LxXdix8q,leipzig,NA,NA,NA,NA,NA,990.66668701171875,56,910.0117721821953,233.34295654296875,160.00592041015625,213.34295654296875,990.0147323872734,126.67147827148438,0.6519546244453522,-70.671478271484375,-0,19,female10,test,6,27.99,900.25,850.16,901.9651730340707,836.3359961855085,1020.49,849.61,1019.903305867145,835.6923604733238,30.014732387273398,-0.6519546244453522,3.723477070499658
niger001,akure,1,1,4,2,0,998.66668701171875,222.66668701171875,788.888538684854,233.34295654296875,160.00592041015625,213.34295654296875,868.8914988899321,126.67147827148438,129.77518812178664,95.995208740234375,-0,5,male02,test,5,27.99,901.97,846.5,901.3305452465506,832.5846847819339,1022.21,845.94,1019.3059388901821,832.3160751224113,91.10850111006789,129.77518812178664,2.1081451060917185
niger001,akure,1,1,4,2,0,1349.3333740234375,73.33331298828125,1281.2479349638502,233.34295654296875,160.00592041015625,213.34295654296875,1361.2508951689283,126.67147827148438,-11.91752114549081,-53.338165283203125,-0,6,male04,test,8,27.99,900.67,844.52,908.1924285337404,832.7957529472137,1020.91,843.97,1026.8813796903378,831.3847894497571,401.2508951689283,11.91752114549081,2.1081451060917185
niger001,akure,1,1,4,2,0,1004,130.66668701171875,966.3958251594215,233.34295654296875,160.00592041015625,213.34295654296875,1046.3987853644996,126.67147827148438,-42.398785364499645,3.995208740234375,-0,7,female03,test,6,25.57,907.52,809.11,910.0585698750347,796.6356838668607,1017.35,808.6,1017.891781099463,795.8815341632617,86.39878536449964,42.398785364499645,2.1081451060917185
niger001,akure,1,1,4,2,0,650.66668701171875,268,494.7118458229954,233.34295654296875,160.00592041015625,213.34295654296875,574.7148060280736,126.67147827148438,75.9518809836452,141.32852172851562,34.65704345703125,8,female01,test,3,27.99,900.23,827.56,894.3623971065545,814.9260720168049,1020.47,827.01,1012.9903065480837,815.2584432577864,385.28519397192645,75.9518809836452,2.1081451060917185
niger001,akure,1,1,4,2,0,792,284,685.9702415578956,233.34295654296875,160.00592041015625,213.34295654296875,765.9732017629738,126.67147827148438,26.02679823702624,157.32852172851562,50.65704345703125,9,female02,test,4,27.99,900.32,827.9300000000001,897.6989629212942,814.2488061693439,1020.56,827.38,1015.8030888430811,814.2873800847474,194.02679823702624,26.02679823702624,2.1081451060917185
niger001,akure,1,1,4,2,0,1218.6666259765625,218.66668701171875,1126.7216052885003,233.34295654296875,160.00592041015625,213.34295654296875,1206.7245654935784,126.67147827148438,11.942060482984061,91.995208740234375,-0,10,male01,test,7,27.99,900.32,847.6800000000001,905.7682268116505,834.8596363308693,1020.56,847.13,1024.0450091584053,833.6429836077118,246.72456549357844,-11.942060482984061,2.1081451060917185
niger001,akure,1,1,4,2,0,617.33331298828125,70.66668701171875,335.0019712568426,233.34295654296875,160.00592041015625,213.34295654296875,415.0049314619207,126.67147827148438,202.32838152636054,-56.004791259765625,-0,11,female04,test,2,25.16,910.28,808.3399999999999,902.9207934855974,798.2112054281772,1018.34,807.8399999999999,1010.0386878711034,798.4677741737291,544.9950685380793,202.32838152636054,2.1081451060917185
niger001,akure,1,1,4,2,0,222.6666717529297,190.66668701171875,10.427500147499432,233.34295654296875,160.00592041015625,213.34295654296875,90.43046035257755,126.67147827148438,132.23621140035215,63.995208740234375,-0,12,male03,test,1,27.99,901.32,844.52,890.8898180458111,835.2865713625687,1021.56,843.97,1010.5247359617418,835.4689502056572,869.5695396474224,132.23621140035215,2.1081451060917185
niger001,akure,1,1,4,2,0,1606.6666259765625,286.66668701171875,1727.39791505485,233.34295654296875,160.00592041015625,213.34295654296875,1807.4008752599282,126.67147827148438,-200.73424928336567,159.99520874023438,53.32373046875,13,male02,test,10,27.99,901.97,846.5,912.8739825622406,837.8312016817653,1022.21,845.94,1032.481748111395,836.5306381334284,847.4008752599282,200.73424928336567,2.1081451060917185
niger001,akure,1,1,4,2,0,1050.6666259765625,229.33331298828125,1126.7216052885003,233.34295654296875,160.00592041015625,213.34295654296875,1206.7245654935784,126.67147827148438,-156.05793951701594,102.66183471679688,-0,14,female03,test,7,25.57,907.52,809.11,912.6315664931104,797.4513213447435,1017.35,808.6,1020.7562710550329,796.33418500467,246.72456549357844,156.05793951701594,2.1081451060917185
niger001,akure,1,1,4,2,0,1344,160,1418.089281182559,233.34295654296875,160.00592041015625,213.34295654296875,1498.0922413876372,126.67147827148438,-154.09224138763716,33.328521728515625,-0,15,male04,test,9,27.99,900.67,844.52,909.5808580223628,833.8129224666488,1020.91,843.97,1028.6255882857622,832.3719571735335,538.0922413876372,154.09224138763716,2.1081451060917185
niger001,akure,1,1,4,2,0,970.66668701171875,214.66668701171875,788.888538684854,233.34295654296875,160.00592041015625,213.34295654296875,868.8914988899321,126.67147827148438,101.77518812178664,87.995208740234375,-0,16,female01,test,5,27.99,900.23,827.56,899.6077760840133,813.6439036580487,1020.47,827.01,1017.5232749927211,813.3952391966877,91.10850111006789,101.77518812178664,2.1081451060917185
niger001,akure,1,1,4,2,0,874.66668701171875,258.66668701171875,685.9702415578956,233.34295654296875,160.00592041015625,213.34295654296875,765.9732017629738,126.67147827148438,108.69348524874499,131.99520874023438,25.32373046875,17,female04,test,4,25.16,910.28,808.3399999999999,907.6870263616137,796.0914536490754,1018.34,807.8399999999999,1013.9903790423225,796.0998467844493,194.02679823702624,108.69348524874499,2.1081451060917185
niger001,akure,1,1,4,2,0,500,233.33331298828125,10.427500147499432,233.34295654296875,160.00592041015625,213.34295654296875,90.43046035257755,126.67147827148438,409.56953964742246,106.66183471679688,-0,18,female02,test,1,27.99,900.32,827.9300000000001,889.7890965095165,818.8116135377957,1020.56,827.38,1009.4338900187571,818.9981996751757,869.5695396474224,409.56953964742246,2.1081451060917185
niger001,akure,1,1,4,2,0,997.33331298828125,218.66668701171875,966.3958251594215,233.34295654296875,160.00592041015625,213.34295654296875,1046.3987853644996,126.67147827148438,-49.065472376218395,91.995208740234375,-0,19,male01,test,6,27.99,900.32,847.6800000000001,903.0860655073595,834.0273892017303,1020.56,847.13,1021.0592695750973,833.2089501153205,86.39878536449964,49.065472376218395,2.1081451060917185
niger002,akure,1,1,5,3,0,1304,224,1589.9889021298368,233.34295654296875,160.00592041015625,213.34295654296875,1669.991862334915,126.67147827148438,-365.9918623349149,97.328521728515625,-0,5,male04,test,10,27.99,900.67,844.52,910.8548229028609,835.0166173160659,1020.91,843.97,1030.2565944719574,833.6411050069803,709.9918623349149,365.9918623349149,2.568104038329911
niger002,akure,1,1,5,3,0,650.66668701171875,221.33331298828125,131.9597996744624,233.34295654296875,160.00592041015625,213.34295654296875,211.96275987954053,126.67147827148438,438.70392713217825,94.661834716796875,-0,6,female03,test,1,25.57,907.52,809.11,898.433247160472,800.1946299665487,1017.35,808.6,1007.6347520152218,800.3740133361254,748.0372401204595,438.70392713217825,2.568104038329911
niger002,akure,1,1,5,3,0,1272,93.33331298828125,1111.4820087661394,233.34295654296875,160.00592041015625,213.34295654296875,1191.4849689712175,126.67147827148438,80.51503102878246,-33.338165283203125,-0,7,male02,test,7,27.99,901.97,846.5,907.1679726213619,833.5761468351152,1022.21,845.94,1025.401148776308,832.380447297669,231.48496897121754,-80.51503102878246,2.568104038329911
niger002,akure,1,1,5,3,0,1229.3333740234375,102.66668701171875,1337.9163051032574,233.34295654296875,160.00592041015625,213.34295654296875,1417.9192653083355,126.67147827148438,-188.58589128489803,-24.004791259765625,-0,8,male01,test,8,27.99,900.32,847.6800000000001,908.443574628385,836.3639744054235,1020.56,847.13,1027.2875138862348,834.9322355773588,457.9192653083355,188.58589128489803,2.568104038329911
niger002,akure,1,1,5,3,0,704,108,610.5789156622401,233.34295654296875,160.00592041015625,213.34295654296875,690.5818758673182,126.67147827148438,13.418124132681783,-18.671478271484375,-0,9,male03,test,4,27.99,901.32,844.52,897.3961720598941,831.1540554282019,1021.56,843.97,1015.723722275513,831.3215707567024,269.4181241326818,13.418124132681783,2.568104038329911
niger002,akure,1,1,5,3,0,1208,105.33331298828125,1054.5781232396503,233.34295654296875,160.00592041015625,213.34295654296875,1134.5810834447284,126.67147827148438,73.41891655527161,-21.338165283203125,-0,10,female02,test,6,27.99,900.32,827.9300000000001,904.7336699832691,814.7177171813942,1020.56,827.38,1022.7972984626625,813.6308401860806,174.5810834447284,-73.41891655527161,2.568104038329911
niger002,akure,1,1,5,3,0,1248,158.66668701171875,1526.273072457263,233.34295654296875,160.00592041015625,213.34295654296875,1606.276032662341,126.67147827148438,-358.2760326623411,31.995208740234375,-0,11,female01,test,9,27.99,900.23,827.56,910.116038950552,817.746176388988,1020.47,827.01,1029.4074776061698,816.3251324744133,646.2760326623411,358.2760326623411,2.568104038329911
niger002,akure,1,1,5,3,0,744,170.66668701171875,280.1534119532736,233.34295654296875,160.00592041015625,213.34295654296875,360.1563721583517,126.67147827148438,383.8436278416483,43.995208740234375,-0,12,female04,test,2,25.16,910.28,808.3399999999999,902.417153996991,798.596999808427,1018.34,807.8399999999999,1009.6402318081934,798.8364210777675,599.8436278416483,383.8436278416483,2.568104038329911
niger002,akure,1,1,5,3,0,793.33331298828125,172,762.4849944804535,233.34295654296875,160.00592041015625,213.34295654296875,842.4879546855316,126.67147827148438,-49.15464169725033,45.328521728515625,-0,13,female04,test,5,25.16,910.28,808.3399999999999,909.0409959715333,795.8814579899063,1018.34,807.8399999999999,1015.2104156222887,795.7174548207377,117.51204531446842,-49.15464169725033,2.568104038329911
niger002,akure,1,1,5,3,0,792,228,610.5789156622401,233.34295654296875,160.00592041015625,213.34295654296875,690.5818758673182,126.67147827148438,101.41812413268178,101.32852172851562,-0,14,female02,test,4,27.99,900.32,827.9300000000001,896.3284097890752,814.5841351877048,1020.56,827.38,1014.6252175986214,814.7774900179193,269.4181241326818,101.41812413268178,2.568104038329911
niger002,akure,1,1,5,3,0,594.66668701171875,104,131.9597996744624,233.34295654296875,160.00592041015625,213.34295654296875,211.96275987954053,126.67147827148438,382.70392713217825,-22.671478271484375,-0,15,female01,test,1,27.99,900.23,827.56,890.46989827695,817.6209198435897,1020.47,827.01,1009.9408811349554,817.8895528659082,748.0372401204595,382.70392713217825,2.568104038329911
niger002,akure,1,1,5,3,0,1268,157.33331298828125,1589.9889021298368,233.34295654296875,160.00592041015625,213.34295654296875,1669.991862334915,126.67147827148438,-401.9918623349149,30.661834716796875,-0,16,male03,test,10,27.99,901.32,844.52,911.5008150918446,835.0123239397989,1021.56,843.97,1030.9014449550143,833.6364475540852,709.9918623349149,401.9918623349149,2.568104038329911
niger002,akure,1,1,5,3,0,1294.6666259765625,177.33331298828125,1526.273072457263,233.34295654296875,160.00592041015625,213.34295654296875,1606.276032662341,126.67147827148438,-311.6094066857786,50.661834716796875,-0,17,male02,test,9,27.99,901.97,846.5,911.7120578176998,836.543232980697,1022.21,845.94,1030.9910791170043,835.1262333324216,646.2760326623411,311.6094066857786,2.568104038329911
niger002,akure,1,1,5,3,0,890.66668701171875,130.66668701171875,280.1534119532736,233.34295654296875,160.00592041015625,213.34295654296875,360.1563721583517,126.67147827148438,530.510314853367,3.995208740234375,-0,18,female03,test,2,25.57,907.52,809.11,899.5551027919402,799.179576420667,1017.35,808.6,1008.5163034031744,799.4338282562853,599.8436278416483,530.510314853367,2.568104038329911
niger002,akure,1,1,5,3,0,1272,145.33331298828125,1337.9163051032574,233.34295654296875,160.00592041015625,213.34295654296875,1417.9192653083355,126.67147827148438,-145.91926530833553,18.661834716796875,-0,19,male01,test,8,27.99,900.32,847.6800000000001,908.443574628385,836.3639744054235,1020.56,847.13,1027.2875138862348,834.9322355773588,457.9192653083355,145.91926530833553,2.568104038329911
niger003,akure,1,1,4,2,1,1037.3333740234375,250.66668701171875,813.6319263866617,233.34295654296875,160.00592041015625,213.34295654296875,893.6348865917398,126.67147827148438,143.69848743169769,123.99520874023438,17.32373046875,5,female01,test,5,27.99,900.23,827.56,900.0989294230814,813.6306166502764,1020.47,827.01,1017.9875834336265,813.3029759615347,66.36511340826019,143.69848743169769,2.078028747433265
niger003,akure,1,1,4,2,1,1040,254.66668701171875,1418.4375719971822,233.34295654296875,160.00592041015625,213.34295654296875,1498.4405322022603,126.67147827148438,-458.44053220226033,127.99520874023438,21.32373046875,6,male03,test,9,27.99,901.32,844.52,910.2281985164689,833.810709678452,1021.56,843.97,1029.272205559577,832.3697075292541,538.4405322022603,458.44053220226033,2.078028747433265
niger003,akure,1,1,4,2,1,990.66668701171875,254.66668701171875,1696.7902136770363,233.34295654296875,160.00592041015625,213.34295654296875,1776.7931738821144,126.67147827148438,-786.1264868703956,127.99520874023438,21.32373046875,7,female02,test,10,27.99,900.32,827.9300000000001,911.197018311828,819.2273927674455,1020.56,827.38,1030.7779673351502,817.9122630191841,816.7931738821144,786.1264868703956,2.078028747433265
niger003,akure,1,1,4,2,1,1049.3333740234375,232,528.3704034977875,233.34295654296875,160.00592041015625,213.34295654296875,608.3733637028656,126.67147827148438,440.9600103205719,105.32852172851562,-0,8,male04,test,4,27.99,900.67,844.52,895.4167232969802,831.6185278405324,1020.91,843.97,1013.9651588027272,831.8946498707207,351.6266362971344,440.9600103205719,2.078028747433265
niger003,akure,1,1,4,2,1,989.33331298828125,225.33331298828125,1179.2527849556257,233.34295654296875,160.00592041015625,213.34295654296875,1259.2557451607038,126.67147827148438,-269.92243217242253,98.661834716796875,-0,9,female03,test,7,25.57,907.52,809.11,913.352100119285,797.7945456035211,1017.35,808.6,1021.605960812665,796.6025128647229,299.2557451607038,269.92243217242253,2.078028747433265
niger003,akure,1,1,4,2,1,1020,268,149.16020981589455,233.34295654296875,160.00592041015625,213.34295654296875,229.16317002097267,126.67147827148438,790.8368299790274,141.32852172851562,34.65704345703125,10,female04,test,1,25.16,910.28,808.3399999999999,901.4306077451456,799.4834399047985,1018.34,807.8399999999999,1008.8622398631497,799.6593849382433,730.8368299790274,790.8368299790274,2.078028747433265
niger003,akure,1,1,4,2,1,988,218.66668701171875,483.95890297520873,233.34295654296875,160.00592041015625,213.34295654296875,563.9618631802869,126.67147827148438,424.03813681971315,91.995208740234375,-0,11,male01,test,3,27.99,900.32,847.6800000000001,894.4308230853404,835.0561140979553,1020.56,847.13,1013.1031378422076,835.3639425991621,396.03813681971315,424.03813681971315,2.078028747433265
niger003,akure,1,1,4,2,1,1046.6666259765625,269.33331298828125,1247.9149268562032,233.34295654296875,160.00592041015625,213.34295654296875,1327.9178870612814,126.67147827148438,-281.25126108471886,142.66183471679688,35.9903564453125,12,male02,test,8,27.99,901.97,846.5,909.0639387150841,834.5116334095653,1022.21,845.94,1027.6588724170913,833.1199107108318,367.91788706128136,281.25126108471886,2.078028747433265
niger003,akure,1,1,4,2,1,1018.6666870117188,257.33331298828125,993.7541196604927,233.34295654296875,160.00592041015625,213.34295654296875,1073.7570798655709,126.67147827148438,-55.09039285385211,130.66183471679688,23.9903564453125,13,male04,test,6,27.99,900.67,844.52,903.9352143976886,830.9780919019036,1020.91,843.97,1021.9335208202962,830.07765300137,113.75707986557086,55.09039285385211,2.078028747433265
niger003,akure,1,1,4,2,1,962.66668701171875,237.33331298828125,1696.7902136770363,233.34295654296875,160.00592041015625,213.34295654296875,1776.7931738821144,126.67147827148438,-814.1264868703956,110.66183471679688,3.9903564453125,14,female04,test,10,25.16,910.28,808.3399999999999,920.1200877304253,800.5990004871747,1018.34,807.8399999999999,1027.6548272404082,799.4743324545285,816.7931738821144,814.1264868703956,2.078028747433265
niger003,akure,1,1,4,2,1,1024,238.66668701171875,483.95890297520873,233.34295654296875,160.00592041015625,213.34295654296875,563.9618631802869,126.67147827148438,460.03813681971315,111.99520874023438,5.32373046875,15,male02,test,3,27.99,901.97,846.5,896.0491855963888,833.8909216515294,1022.21,845.94,1014.7251428233691,834.1917314873394,396.03813681971315,460.03813681971315,2.078028747433265
niger003,akure,1,1,4,2,1,1050.6666259765625,281.33331298828125,528.3704034977875,233.34295654296875,160.00592041015625,213.34295654296875,608.3733637028656,126.67147827148438,442.2932622736969,154.66183471679688,47.9903564453125,16,female02,test,4,27.99,900.32,827.9300000000001,894.9661270828917,815.0699477144426,1020.56,827.38,1013.4971440393598,815.3732949699174,351.6266362971344,442.2932622736969,2.078028747433265
niger003,akure,1,1,4,2,1,936,282.66668701171875,813.6319263866617,233.34295654296875,160.00592041015625,213.34295654296875,893.6348865917398,126.67147827148438,42.365113408260186,155.99520874023438,49.32373046875,17,male01,test,5,27.99,900.32,847.6800000000001,900.1908480906908,833.750598728453,1020.56,847.13,1018.1431338041258,833.4112661739036,66.36511340826019,42.365113408260186,2.078028747433265
niger003,akure,1,1,4,2,1,1046.6666259765625,265.33331298828125,993.7541196604927,233.34295654296875,160.00592041015625,213.34295654296875,1073.7570798655709,126.67147827148438,-27.09045388900836,138.66183471679688,31.9903564453125,18,male03,test,6,27.99,901.32,844.52,904.573622563206,830.975302136404,1021.56,843.97,1022.5709986058231,830.0767360991431,113.75707986557086,27.09045388900836,2.078028747433265
niger003,akure,1,1,4,2,1,1086.6666259765625,264,1247.9149268562032,233.34295654296875,160.00592041015625,213.34295654296875,1327.9178870612814,126.67147827148438,-241.25126108471886,137.32852172851562,30.65704345703125,19,female03,test,8,25.57,907.52,809.11,914.1967788302729,798.2714796004541,1017.35,808.6,1022.6261632256216,797.0148801639093,367.91788706128136,241.25126108471886,2.078028747433265
niger004,akure,1,1,4,2,1,1261.3333740234375,226.66668701171875,573.461131120837,233.34295654296875,160.00592041015625,213.34295654296875,653.4640913259151,126.67147827148438,607.8692826975224,99.995208740234375,-0,5,female04,test,4,25.16,910.28,808.3399999999999,905.8660050548292,796.6238978911929,1018.34,807.8399999999999,1012.4282386043865,796.8036293464945,306.5359086740849,607.8692826975224,2.1574264202600957
niger004,akure,1,1,4,2,1,978.66668701171875,220,492.0620866652286,233.34295654296875,160.00592041015625,213.34295654296875,572.0650468703068,126.67147827148438,406.60164014141196,93.328521728515625,-0,6,male02,test,3,27.99,901.97,846.5,896.1662390758222,833.8366173896934,1022.21,845.94,1014.8200077377556,834.1318284919253,387.9349531296932,406.60164014141196,2.1574264202600957
niger004,akure,1,1,4,2,1,984,234.66668701171875,865.9412155223322,233.34295654296875,160.00592041015625,213.34295654296875,945.9441757274103,126.67147827148438,38.05582427258969,107.99520874023438,1.32373046875,7,male04,test,5,27.99,900.67,844.52,901.5468126727435,830.6176225221316,1020.91,843.97,1019.4620434015969,830.1154584453707,14.055824272589689,38.05582427258969,2.1574264202600957
niger004,akure,1,1,4,2,1,1060,245.33331298828125,1657.7300960403734,233.34295654296875,160.00592041015625,213.34295654296875,1737.7330562454515,126.67147827148438,-677.7330562454515,118.66183471679688,11.9903564453125,8,male01,test,10,27.99,900.32,847.6800000000001,910.8763250384014,838.5910560743482,1020.56,847.13,1030.3874612841798,837.257517804125,777.7330562454515,677.7330562454515,2.1574264202600957
niger004,akure,1,1,4,2,1,1046.6666259765625,250.66668701171875,17.344043156712175,233.34295654296875,160.00592041015625,213.34295654296875,97.3470033617903,126.67147827148438,949.3196226147722,123.99520874023438,17.32373046875,9,male03,test,1,27.99,901.32,844.52,890.929187827379,835.2422889464391,1021.56,843.97,1010.5554790052757,835.4291910408547,862.6529966382097,949.3196226147722,2.1574264202600957
niger004,akure,1,1,4,2,1,1100,214.66668701171875,1425.3700830288462,233.34295654296875,160.00592041015625,213.34295654296875,1505.3730432339244,126.67147827148438,-405.37304323392436,87.995208740234375,-0,10,female02,test,9,27.99,900.32,827.9300000000001,909.4199332140226,817.3831466540753,1020.56,827.38,1028.4858582045922,815.9246225849786,545.3730432339244,405.37304323392436,2.1574264202600957
