subjid,community,age_group,ageinyears,sex,screen,touchscreen,household,children,younger_children,trialnr,targetposition,targetcenterx,targetcentralityx,clickdistfromtargetcenterx,continent,older_children,click
TUR00016,Malatya (Turkey),5,-0.054847966862823005,f,1,1,3,1,0,12,5,882.5113085151551,-1.4361820303069706,14.495954668438683,Asia,0,14.495954668438683
TUR00016,Malatya (Turkey),5,-0.054847966862823005,f,1,1,3,1,0,13,9,1523.4549895564903,0.4800890688746291,-261.94485772055305,Asia,0,261.94485772055305
TUR00016,Malatya (Turkey),5,-0.054847966862823005,f,1,1,3,1,0,14,7,1218.3396249651698,-0.7230473572575494,-261.3318735003261,Asia,0,261.3318735003261
TUR00016,Malatya (Turkey),5,-0.054847966862823005,f,1,1,3,1,0,15,8,1334.2216027481631,-0.26609944580214245,-41.21110470128815,Asia,0,41.21110470128815
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,1,3,440.50753266227065,0.30673525584432493,812.0025991736668,Asia,2,812.0025991736668
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,2,8,1414.347817507554,0.049855693966834334,-175.33780774192903,Asia,2,175.33780774192903
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,3,7,1216.50149746231,-0.7302954948842081,36.0086343736275,Asia,2,36.0086343736275
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,4,1,190.3937324677688,1.2929885180994463,912.1151786650436,Asia,2,912.1151786650436
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,5,6,1086.7989826687644,-1.2417407979356605,143.21090502654806,Asia,2,143.21090502654806
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,6,4,701.4847242464117,-0.7223547278905945,534.5252855192133,Asia,2,534.5252855192133
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,7,9,1613.3636063866545,0.8346183534828286,-219.8523759179045,Asia,2,219.8523759179045
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,8,5,897.6494521706184,-1.4958750322647871,366.8608017356317,Asia,2,366.8608017356317
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,9,10,1770.0683141139086,1.4525391922632274,-549.0584264185961,Asia,2,549.0584264185961
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,10,10,1770.0683141139086,1.4525391922632274,-751.5600743678149,Asia,2,751.5600743678149
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,11,9,1613.3636063866545,0.8346183534828286,-626.3556107811858,Asia,2,626.3556107811858
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,12,4,701.4847242464117,-0.7223547278905945,321.52351549968205,Asia,2,321.52351549968205
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,13,7,1216.50149746231,-0.7302954948842081,-124.49270839981,Asia,2,124.49270839981
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,14,1,190.3937324677688,1.2929885180994463,859.6146903837937,Asia,2,859.6146903837937
TUR00017,Malatya (Turkey),3,-1.494609171080345,m,1,1,5,3,0,15,8,1414.347817507554,0.049855693966834334,-460.34012707786655,Asia,2,460.34012707786655
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,1,1,171.9190070859405,1.3658383894896942,224.08419725976265,Asia,2,224.08419725976265
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,2,3,465.6358298604045,0.20764889968443612,195.8695412333455,Asia,2,195.8695412333455
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,3,9,1488.1793719064478,0.3409896151125262,-3.167409015822841,Asia,2,3.167409015822841
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,4,5,928.7350416012716,-1.6184522909416923,86.77313710966575,Asia,2,86.77313710966575
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,5,10,1788.052394065871,1.523454341717144,-228.03982082368384,Asia,2,228.03982082368384
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,6,8,1327.1927066387864,-0.2938159161149929,139.81913418152612,Asia,2,139.81913418152612
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,7,7,1151.8444632950775,-0.9852522818571143,64.66530232992227,Asia,2,64.66530232992227
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,8,2,380.20383316626754,0.5445258947764229,9.799310144279332,Asia,2,9.799310144279332
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,9,6,1125.2751895791996,-1.0900207226934713,20.734087764550395,Asia,2,20.734087764550395
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,10,7,1151.8444632950775,-0.9852522818571143,-86.83591837320273,Asia,2,86.83591837320273
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,11,1,171.9190070859405,1.3658383894896942,131.0834343203095,Asia,2,131.0834343203095
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,12,2,380.20383316626754,0.5445258947764229,-48.70114761939254,Asia,2,48.70114761939254
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,13,5,928.7350416012716,-1.6184522909416923,4.272465722947004,Asia,2,4.272465722947004
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,14,6,1125.2751895791996,-1.0900207226934713,34.234209834862895,Asia,2,34.234209834862895
TUR00018,Malatya (Turkey),6,0.7942419740859722,m,1,1,5,3,0,15,3,465.6358298604045,0.20764889968443612,-33.63235085649825,Asia,2,33.63235085649825
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,1,6,988.113614799295,-1.630878726040479,-16.105741264138715,Asia,2,16.105741264138715
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,2,7,1295.1178551141734,-0.42029405097959444,-161.10869984073588,Asia,2,161.10869984073588
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,3,10,1717.421360619672,1.2449407726993877,-244.4095197993595,Asia,2,244.4095197993595
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,4,1,248.52181203963227,1.063776823015874,405.4834980189615,Asia,2,405.4834980189615
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,5,9,1540.286628896217,0.5464598936551796,-193.27576463840455,Asia,2,193.27576463840455
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,6,2,279.12594572812424,0.9430980493324759,374.8793643304695,Asia,2,374.8793643304695
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,7,4,728.5258773374658,-0.8289838920168948,36.48028721331548,Asia,2,36.48028721331548
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,8,8,1393.2727944146884,-0.03324771840496199,-160.2627846490634,Asia,2,160.2627846490634
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,9,5,864.3079016796869,-1.364402027117717,65.69960564453186,Asia,2,65.69960564453186
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,10,1,248.52181203963227,1.063776823015874,441.4837421595865,Asia,2,441.4837421595865
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,11,8,1393.2727944146884,-0.03324771840496199,-143.7626625787509,Asia,2,143.7626625787509
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,12,5,864.3079016796869,-1.364402027117717,113.69997185546936,Asia,2,113.69997185546936
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,13,9,1540.286628896217,0.5464598936551796,-200.77576463840455,Asia,2,200.77576463840455
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,14,6,988.113614799295,-1.630878726040479,124.89541840383004,Asia,2,124.89541840383004
TUR00019,Malatya (Turkey),6,0.5559598167446108,m,1,1,6,3,0,15,7,1295.1178551141734,-0.42029405097959444,-164.10869984073588,Asia,2,164.10869984073588
TUR00020,Malatya (Turkey),5,0.2975411390645426,f,1,1,4,2,0,1,6,1029.9395942241035,-1.4659497672119215,-38.43159861863478,Asia,1,38.43159861863478
TUR00020,Malatya (Turkey),5,0.2975411390645426,f,1,1,4,2,0,2,9,1529.371221617761,0.5034180621814708,-380.36194427401097,Asia,1,380.36194427401097
TUR00020,Malatya (Turkey),5,0.2975411390645426,f,1,1,4,2,0,3,1,242.42453854830617,1.0878197021653082,351.5802832290376,Asia,1,351.5802832290376
TUR00020,Malatya (Turkey),5,0.2975411390645426,f,1,1,4,2,0,4,10,1693.939438756553,1.1523464335485247,-235.92772000655305,Asia,1,235.92772000655305
